#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
world_elibe;Elibe;;;;;;;;;;;;;x
world_elibe_valor;Valor;;;;;;;;;;;;;x
world_elibe_etruria;Etruria;;;;;;;;;;;;;x
world_elibe_lycia;Lycia;;;;;;;;;;;;;x
world_elibe_ilia;Ilia;;;;;;;;;;;;;x
world_elibe_sacae;Sacae;;;;;;;;;;;;;x
world_elibe_western_isles;The Western Isles;;;;;;;;;;;;;x
world_elibe_taliver;The Taliver Mountains;;;;;;;;;;;;;x
world_elibe_greater_bern;Bern Mountains;;;;;;;;;;;;;x
world_elibe_greater_missur;Missur Peninsula;;;;;;;;;;;;;x
world_elibe_nabata;Nabata;;;;;;;;;;;;;x
world_elibe_missur;Missur;;;;;;;;;;;;;x
world_elibe_bern;Bern;;;;;;;;;;;;;x
world_elibe_calach;Calach;;;;;;;;;;;;;x
world_elibe_terina;Terina;;;;;;;;;;;;;x
